 0.2000000E+00 200
  1   1  0.3065403E+06  0.1657199E+06  28
 0.2129196E+03  0.1372072E+03 -0.1409931E+03  0.4218551E+02
 0.2350588E+03  0.8587206E+02 -0.1156817E+03  0.1201873E+02
 0.2477021E+03  0.4104190E+02 -0.1084705E+03  0.6823940E+02
 0.2521176E+03  0.5842343E+01 -0.6752666E+02 -0.2051822E+02
 0.2504208E+03 -0.2363032E+02 -0.7983752E+02 -0.1723426E+01
 0.2424874E+03 -0.5577227E+02 -0.8087158E+02 -0.3502556E+01
 0.2280700E+03 -0.8854133E+02 -0.8297312E+02  0.1307107E+02
 0.2071476E+03 -0.1201619E+03 -0.7513052E+02  0.2459469E+01
 0.1801295E+03 -0.1499191E+03 -0.7365484E+02  0.3544961E+02
 0.1474833E+03 -0.1751269E+03 -0.5238519E+02  0.7460922E+02
 0.1109592E+03 -0.1871279E+03 -0.7619488E+01  0.2790513E+02
 0.7345198E+02 -0.1868271E+03  0.9123652E+01  0.6636176E+02
 0.3698260E+02 -0.1752143E+03  0.4894048E+02  0.3406171E+02
 0.4169739E+01 -0.1515506E+03  0.6937758E+02  0.1181403E+02
-0.2327063E+02 -0.1223821E+03  0.7646596E+02 -0.1669739E+02
-0.4482206E+02 -0.9379927E+02  0.6644749E+02 -0.1748002E+02
-0.6106390E+02 -0.6931779E+02  0.5595943E+02 -0.1398415E+02
-0.7280090E+02 -0.4861223E+02  0.4756899E+02 -0.1511658E+02
-0.8074155E+02 -0.3139857E+02  0.3849901E+02 -0.1207521E+02
-0.8557788E+02 -0.1744806E+02  0.3125392E+02 -0.1167824E+02
-0.8791077E+02 -0.6347843E+01  0.2424695E+02  0.3009828E+02
-0.8796967E+02  0.6962795E+01  0.4230599E+02 -0.1251157E+02
-0.8498499E+02  0.2238372E+02  0.3479909E+02  0.1188370E+02
-0.7902118E+02  0.3772946E+02  0.4192934E+02 -0.3345094E+01
-0.6982494E+02  0.5409969E+02  0.3992229E+02  0.1083561E+01
-0.5739938E+02  0.7019870E+02  0.4057243E+02 -0.4612085E+02
-0.4210565E+02  0.8089319E+02  0.1289981E+02  0.3503324E+02
-0.2513086E+02  0.9025703E+02  0.3391964E+02 -0.4272588E+02
-0.6064400E+01  0.9869779E+02  0.8284017E+01 -0.2136942E+02
 0.1383545E+02  0.9944707E+02 -0.4537560E+01 -0.2003205E+02
 0.3338318E+02  0.9522818E+02 -0.1655684E+02  0.3516136E+01
 0.5179474E+02  0.8902737E+02 -0.1444714E+02 -0.6296430E+02
 0.6851852E+02  0.7569291E+02 -0.5222551E+02  0.2044310E+02
 0.8173167E+02  0.5725582E+02 -0.3995960E+02 -0.2610762E+02
 0.9137555E+02  0.3813919E+02 -0.5562408E+02  0.3746810E+01
 0.9680841E+02  0.1633909E+02 -0.5337599E+02  0.3868526E+02
 0.9825067E+02 -0.3691158E+00 -0.3016474E+02 -0.1230031E+02
 0.9687187E+02 -0.1391096E+02 -0.3754488E+02  0.3810626E+02
 0.9289272E+02 -0.2435619E+02 -0.1468104E+02 -0.9772905E+00
 0.8742645E+02 -0.3034584E+02 -0.1526741E+02  0.1168331E+02
 0.8084003E+02 -0.3505083E+02 -0.8257402E+01 -0.1026451E+02
 0.7341742E+02 -0.3958555E+02 -0.1441613E+02  0.3437789E+01
 0.6495122E+02 -0.4493944E+02 -0.1235347E+02 -0.1131122E+02
 0.5537866E+02 -0.5123820E+02 -0.1914023E+02 -0.7649942E-01
 0.4436487E+02 -0.5890343E+02 -0.1918613E+02  0.4242971E+02
 0.3215613E+02 -0.6148631E+02  0.6271796E+01 -0.2913248E+01
 0.2008639E+02 -0.5932717E+02  0.4523840E+01 -0.3656849E+00
 0.8399048E+01 -0.5756153E+02  0.4304431E+01  0.5365204E+02
-0.2511902E+01 -0.4940145E+02  0.3649578E+02 -0.3738347E+02
-0.1123138E+02 -0.3928919E+02  0.1406583E+02  0.4024858E+01
-0.1849442E+02 -0.3317985E+02  0.1648075E+02 -0.1006119E+02
-0.2455167E+02 -0.2779488E+02  0.1044401E+02  0.1547056E+02
-0.2956909E+02 -0.2176085E+02  0.1972630E+02 -0.3995623E+02
-0.3345187E+02 -0.1866508E+02 -0.4247531E+01  0.3838052E+02
-0.3704773E+02 -0.1575848E+02  0.1878065E+02  0.1282737E+02
-0.3934558E+02 -0.6706892E+01  0.2647710E+02 -0.1031581E+02
-0.3971040E+02  0.3008488E+01  0.2028759E+02  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1   2  0.0000000E+00  0.0000000E+00   0
  1   3  0.1020483E+06  0.1595858E+06  18
-0.7375876E+05 -0.7356582E+04  0.1377607E+06  0.1106217E+06
-0.6883467E+05  0.6102231E+05  0.2041337E+06 -0.3318650E+06
-0.5111978E+05  0.1028520E+06  0.5014743E+04 -0.1239074E+05
-0.3044792E+05  0.1033710E+06 -0.2419703E+04 -0.9063045E+05
-0.1059555E+05  0.9152748E+05 -0.5679797E+05 -0.2441954E+05
 0.5242671E+04  0.6587795E+05 -0.7144970E+05 -0.8348631E+02
 0.1555961E+05  0.3728805E+05 -0.7149979E+05  0.2441307E+05
 0.2035253E+05  0.1161771E+05 -0.5685195E+05  0.3495800E+05
 0.2068165E+05 -0.6928115E+04 -0.3587714E+05  0.3633820E+05
 0.1815165E+05 -0.1691839E+05 -0.1407422E+05  0.3004903E+05
 0.1444540E+05 -0.1894219E+05  0.3955193E+04  0.1941909E+05
 0.1097052E+05 -0.1502982E+05  0.1560665E+05  0.7523414E+04
 0.8649007E+04 -0.7884352E+04  0.2012070E+05 -0.3009794E+04
 0.7852886E+04 -0.1972444E+03  0.1831482E+05 -0.1041002E+05
 0.8462749E+04  0.5879478E+04  0.1206882E+05 -0.1374907E+05
 0.1001141E+05  0.9057117E+04  0.3819374E+04 -0.1341267E+05
 0.1186830E+05  0.8975347E+04 -0.4228227E+04 -0.1004420E+05
 0.1341389E+05  0.6078750E+04 -0.1025475E+05 -0.5163277E+04
 0.1417814E+05  0.1357256E+04 -0.1335272E+05  0.9270761E+02
 0.1391623E+05 -0.3972700E+04 -0.1329709E+05  0.4461106E+04
 0.1262549E+05 -0.8756206E+04 -0.1062043E+05  0.7390792E+04
 0.1050856E+05 -0.1211749E+05 -0.6185947E+04  0.8344936E+04
 0.7904385E+04 -0.1359047E+05 -0.1178990E+04  0.7648663E+04
 0.5200323E+04 -0.1314423E+05  0.3410204E+04  0.5503009E+04
 0.2751906E+04 -0.1111978E+05  0.6712014E+04  0.2573383E+04
 0.8170187E+03 -0.8126175E+04  0.8256042E+04 -0.4050800E+03
-0.4812166E+03 -0.4872364E+04  0.8012994E+04 -0.2811433E+04
-0.1157661E+04 -0.2004541E+04  0.6326135E+04 -0.4336146E+04
-0.1340213E+04  0.5574646E+01  0.3724450E+04 -0.4260446E+04
-0.1224203E+04  0.9841018E+03  0.1168179E+04 -0.3720286E+04
-0.1010418E+04  0.1004939E+04 -0.1063991E+04 -0.1745057E+04
-0.8659500E+03  0.3699350E+03 -0.2111026E+04 -0.3739741E+03
-0.8793957E+03 -0.5193515E+03 -0.2335411E+04  0.1337238E+04
-0.1065984E+04 -0.1293047E+04 -0.1533068E+04  0.1725835E+04
-0.1372110E+04 -0.1699174E+04 -0.4975658E+03  0.1739949E+04
-0.1717928E+04 -0.1689407E+04  0.5464025E+03  0.1000990E+04
-0.2025945E+04 -0.1350726E+04  0.1146997E+04  0.4776367E+03
-0.2246389E+04 -0.8346115E+03  0.1433579E+04 -0.6963231E+03
-0.2361539E+04 -0.3447391E+03  0.1015786E+04 -0.4344811E+03
-0.2393331E+04  0.9437836E+01  0.7550965E+03 -0.6935825E+03
-0.2366789E+04  0.2282464E+03  0.3389474E+03 -0.3809005E+03
-0.2310629E+04  0.3181173E+03  0.1104073E+03  0.8725043E+02
-0.2241891E+04  0.3727505E+03  0.1627578E+03 -0.1694684E+03
-0.2162186E+04  0.4175174E+03  0.6107683E+02  0.3597810E+03
-0.2073361E+04  0.4851217E+03  0.2769452E+03  0.4415917E+02
-0.1964906E+04  0.6011988E+03  0.3034407E+03 -0.2269519E+03
-0.1834344E+04  0.6953408E+03  0.1672697E+03  0.1648531E+03
-0.1687266E+04  0.7820314E+03  0.2661819E+03  0.2689301E+03
-0.1518061E+04  0.9207756E+03  0.4275398E+03  0.2770183E+03
-0.1314589E+04  0.1125034E+04  0.5937507E+03  0.1745757E+03
-0.1064435E+04  0.1383483E+04  0.6984960E+03  0.1893445E+03
-0.7582846E+03  0.1685602E+04  0.8121026E+03 -0.1602690E+04
-0.4015002E+03  0.1818120E+04 -0.1495149E+03 -0.4905718E+03
-0.4778168E+02  0.1699446E+04 -0.4438577E+03 -0.1753112E+04
 0.2603280E+03  0.1311530E+04 -0.1495724E+04 -0.9034285E+03
 0.4555775E+03  0.6048295E+03 -0.2037781E+04 -0.5061345E+02
 0.4946273E+03 -0.2163556E+03 -0.2068149E+04  0.1250261E+03
 0.3696296E+03 -0.1028615E+04 -0.1993133E+04  0.2612048E+04
 0.1050780E+03 -0.1512422E+04 -0.4259052E+03  0.1795893E+04
-0.2000752E+03 -0.1467277E+04  0.6516296E+03  0.2307741E+04
-0.4490034E+03 -0.9296972E+03  0.2036273E+04  0.7491102E+03
-0.5474990E+03 -0.2529575E+02  0.2485739E+04 -0.7420056E+03
-0.4590640E+03  0.8799622E+03  0.2040534E+04 -0.1340880E+04
-0.2121775E+03  0.1535270E+04  0.1236006E+04 -0.3021808E+04
 0.1201418E+03  0.1667055E+04 -0.5770769E+03 -0.3651207E+03
 0.4275486E+03  0.1392410E+04 -0.7961491E+03 -0.1596358E+04
 0.6614137E+03  0.8823885E+03 -0.1753963E+04 -0.9666681E+02
 0.7669597E+03  0.1692005E+03 -0.1811963E+04  0.1603250E+04
 0.7411473E+03 -0.3631946E+03 -0.8500146E+03  0.6187645E+03
 0.6394580E+03 -0.6289485E+03 -0.4787563E+03  0.8284300E+03
 0.5011456E+03 -0.7210394E+03  0.1830127E+02  0.1158375E+04
 0.3669369E+03 -0.5747143E+03  0.7133253E+03 -0.1442508E+04
 0.2689866E+03 -0.4624853E+03 -0.1521828E+03  0.1140939E+04
 0.1795298E+03 -0.3864459E+03  0.5323802E+03 -0.3464035E+04
 0.9582370E+02 -0.5891775E+03 -0.1546039E+04  0.4128035E+04
-0.5082895E+02 -0.7122292E+03  0.9307794E+03 -0.2433184E+04
-0.1755090E+03 -0.6318994E+03 -0.5291298E+03  0.4351164E+04
-0.2882450E+03 -0.3214086E+03  0.2081579E+04 -0.2213108E+04
-0.2869685E+03  0.2456496E+03  0.7537150E+03  0.1297828E+04
-0.1973075E+03  0.7028744E+03  0.1532411E+04 -0.1660059E+04
-0.8716827E+01  0.1116632E+04  0.5363768E+03 -0.6202739E+03
 0.2311033E+03  0.1256750E+04  0.1642110E+03 -0.4228134E+04
 0.4551957E+03  0.8150635E+03 -0.2372655E+04  0.3038227E+04
 0.5476082E+03  0.2305880E+03 -0.5497119E+03 -0.3670420E+04
 0.5423737E+03 -0.4297513E+03 -0.2751972E+04  0.4717924E+04
 0.3840890E+03 -0.9643893E+03  0.7876638E+02 -0.6356233E+03
 0.1892760E+03 -0.1009158E+04 -0.3026090E+03  0.4745947E+04
 0.1330829E+02 -0.5606938E+03  0.2544943E+04 -0.3790911E+04
-0.2736005E+02  0.2374466E+01  0.2703879E+03  0.2803786E+04
 0.6360992E+01  0.4469869E+03  0.1952666E+04 -0.3832979E+04
 0.1432003E+03  0.7680966E+03 -0.3471081E+03 -0.3586174E+03
 0.2800668E+03  0.5862184E+03 -0.5622794E+03 -0.2442441E+04
 0.3552797E+03  0.6821841E+02 -0.2027735E+04  0.7977966E+02
 0.2884516E+03 -0.7333052E+03 -0.1979867E+04  0.2980949E+04
 0.8644259E+02 -0.1167539E+04 -0.1912914E+03 -0.6179550E+03
-0.1596589E+03 -0.1318209E+04 -0.5620623E+03  0.7600927E+04
-0.3849762E+03 -0.6309159E+03  0.3998511E+04 -0.5295990E+04
-0.3935872E+03  0.3329681E+03  0.8209360E+03 -0.1893349E+02
-0.2943071E+03  0.6590717E+03  0.8095759E+03 -0.1991404E+03
-0.1317021E+03  0.9713336E+03  0.6900911E+03  0.1307107E+02
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
